,X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,abundances,trait.effect.abundance.total,abundance.effect.trait.total,trait.effect.abundance,abundance.effect.trait
948,2,TJ,size.Pterostichus.microcephalus,abunance.Pterostichus.microcephalus,0.032051069,0.442289467,0.88640523,0.005275846,FALSE,0.045828108,trait affects abundance,0.002532705,0.2,0.869565217,0.782608696,0.869565217,0.782608696
949,3,TJ,size.Philonthus.subvarians,abunance.Philonthus.subvarians,0.331079773,0.059651066,1,0.000263214,FALSE,0.473393246,trait affects abundance,0.000494364,0.272727273,0.869565217,0.782608696,0.869565217,0.782608696
950,4,TJ,size.Domene.curtipennis,abunance.Domene.curtipennis,0.361703739,0.047772589,1.000000119,0.000836611,TRUE,0.517180816,trait affects abundance,0.000195341,0.157894737,0.869565217,0.782608696,0.869565217,0.782608696
951,5,TJ,size.Athetini.,abunance.Athetini.,0.110550462,0.307625337,0.88640523,0.005275846,FALSE,0.158070189,trait affects abundance,8.29886363636364e-05,0.352272727,0.869565217,0.782608696,0.869565217,0.782608696
952,6,TJ,size.Silpha.perforata,abunance.Silpha.perforata,0.465702701,0.037129899,1.000000119,0.000836611,TRUE,0.665883366,trait affects abundance,0.133961223,1.049264706,0.869565217,0.782608696,0.869565217,0.782608696
953,7,TJ,size.Anotylus.latiusculus,abunance.Anotylus.latiusculus,0.131540836,0.274570551,0.785714328,0.009374738,FALSE,0.188083202,trait affects abundance,1.40909090909091e-05,0.479166667,0.869565217,0.782608696,0.869565217,0.782608696
954,8,TJ,size.Nipponoharpalus.discrepans,abunance.Nipponoharpalus.discrepans,0.166671839,0.223105953,0.928571463,0.001981735,FALSE,0.238315142,trait affects abundance,0.001951591,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
955,9,TJ,size.Carabus.blaptoides,abunance.Carabus.blaptoides,0.213446249,0.163170608,0.944911242,0.002241373,FALSE,0.305195367,trait affects abundance,0.145785705,0.416666667,0.869565217,0.782608696,0.869565217,0.782608696
956,10,TJ,size.Staphylinus.daimio,abunance.Staphylinus.daimio,0.4136276,0.041114281,0.928571463,0.001981735,TRUE,0.591423966,trait affects abundance,0.048548723,1.121505376,0.869565217,0.782608696,0.869565217,0.782608696
957,11,TJ,size.Nicrophorus.quadripunctatus,abunance.Nicrophorus.quadripunctatus,0.181017821,0.203629943,0.785714328,0.009374738,FALSE,0.258827694,trait affects abundance,0.011048871,0.216666667,0.869565217,0.782608696,0.869565217,0.782608696
958,12,TJ,size.Synuchus.cycloderus,abunance.Synuchus.cycloderus,0.419718417,0.081862615,0.944444418,0.000580668,FALSE,0.6001329,trait affects abundance,0.017556996,0.533950617,0.869565217,0.782608696,0.869565217,0.782608696
959,13,TJ,size.Macrodorcas.striatipennis,abunance.Macrodorcas.striatipennis,0.296508022,0.083170774,0.981980562,0.001188755,FALSE,0.42396095,trait affects abundance,0.002832773,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
960,14,TJ,size.Aleochara.sp,abunance.Aleochara.sp,0.287189868,0.090458511,0.857142925,0.00443399,FALSE,0.41063742,trait affects abundance,0.002717133,1.132575758,0.869565217,0.782608696,0.869565217,0.782608696
961,15,TJ,size.Histeridae.,abunance.Histeridae.,0.289510224,0.163004357,0.928571463,0.001981735,FALSE,0.413955174,trait affects abundance,0.002173818,0.526315789,0.869565217,0.782608696,0.869565217,0.782608696
962,16,TJ,size.Poecilus.samurai,abunance.Poecilus.samurai,0.20359658,0.174923476,1.000000119,0.000836611,FALSE,0.291111852,trait affects abundance,0.004539705,0.117647059,0.869565217,0.782608696,0.869565217,0.782608696
963,17,TJ,size.Carabidae.,abunance.Carabidae.,0.423628551,0.038360155,1.000000119,0.000836611,TRUE,0.60572379,trait affects abundance,0.000667758,0.275,0.869565217,0.782608696,0.869565217,0.782608696
964,18,TJ,size.Pterostichus.adstrictus,abunance.Pterostichus.adstrictus,0.350087522,0.048955294,1.000000119,0.000836611,TRUE,0.50057141,trait affects abundance,0.006859068,0.272727273,0.869565217,0.782608696,0.869565217,0.782608696
965,19,TJ,size.Carabini.,abunance.Carabini.,0.121966516,0.289450796,0.88640523,0.005275846,FALSE,0.174393393,trait affects abundance,0.00045225,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
966,20,TJ,size.Calosoma.inquisitor,abunance.Calosoma.inquisitor,0.294772484,0.102729109,1.000000119,0.000836611,FALSE,0.421479397,trait affects abundance,0.025361424,0.228070175,0.869565217,0.782608696,0.869565217,0.782608696
967,21,TJ,size.Carabus.gehinii,abunance.Carabus.gehinii,0.256912378,0.118355841,1.000000119,0.000836611,FALSE,0.367345258,trait affects abundance,0.021579386,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
968,22,TJ,size.Dendroxena.sexcarinata,abunance.Dendroxena.sexcarinata,0.354115496,0.052517466,1.000000119,0.000836611,FALSE,0.506330794,trait affects abundance,0.007922879,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
969,23,TJ,size.Elateridae.,abunance.Elateridae.,0.307294276,0.08889524,1.000000119,0.000836611,FALSE,0.439383637,trait affects abundance,0.000689977,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
970,24,TJ,size.Agelosus.carinatus,abunance.Agelosus.carinatus,0.411955596,0.108635524,0.50000006,0.107762337,FALSE,0.589033257,trait affects abundance,0.004303091,0.157894737,0.869565217,0.782608696,0.869565217,0.782608696
971,25,TJ,size.Cholevinae.,abunance.Cholevinae.,0.381201577,0.121427361,1.000000119,0.000836611,FALSE,0.545059731,trait affects abundance,0.000108727,0.289473684,0.869565217,0.782608696,0.869565217,0.782608696
972,26,TJ,size.Sandalus.segnis,abunance.Sandalus.segnis,0.091369979,0.408093216,0.214285731,0.536186695,FALSE,0.130645043,trait affects abundance,0.001873068,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
973,27,TJ,size.Domene.crassicornis,abunance.Domene.crassicornis,0.219212901,0.217191335,1,0.000263214,FALSE,0.313440794,trait affects abundance,0.000301682,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
974,28,TJ,size.Holotrichia.picea,abunance.Holotrichia.picea,0.454318092,0.034022996,1.000000119,0.000836611,TRUE,0.649605124,trait affects abundance,0.010636909,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
975,29,TJ,size.Rugilus.sp,abunance.Rugilus.sp,0.199906574,0.179448189,0.857142925,0.00443399,FALSE,0.28583571,trait affects abundance,2.15909090909091e-05,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
976,30,TJ,size.Tachyporinae.,abunance.Tachyporinae.,0.196434534,0.183765686,0.785714328,0.009374738,FALSE,0.280871227,trait affects abundance,5.96136363636364e-05,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
977,31,TJ,size.Lordithon.sp,abunance.Lordithon.sp,0.16564546,0.255110332,0.785714328,0.009374738,FALSE,0.236847577,trait affects abundance,0.00019675,0.25,0.869565217,0.782608696,0.869565217,0.782608696
978,32,TJ,size.Anisolinus.elegans,abunance.Anisolinus.elegans,0.215372172,0.176645963,0.142857149,0.710523009,FALSE,0.307949142,trait affects abundance,0.000626432,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
979,33,TJ,size.Curculionidae.,abunance.Curculionidae.,0.280353421,0.096758725,0.928571463,0.001981735,FALSE,0.400862351,trait affects abundance,0.000206182,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
980,34,TJ,size.Homalota.sp,abunance.Homalota.sp,0.250162612,0.123592048,0.909241259,0.002769589,FALSE,0.357694129,trait affects abundance,1.57727272727273e-05,0.166666667,0.869565217,0.782608696,0.869565217,0.782608696
981,35,TJ,size.Meloe.menoko,abunance.Meloe.menoko,0.323541879,0.064320249,1.000000119,0.000836611,FALSE,0.462615216,trait affects abundance,0.005556432,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
982,36,TJ,size.Aleocharinae.,abunance.Aleocharinae.,0.260298283,0.174675465,1.000000119,0.000836611,FALSE,0.372186583,trait affects abundance,5.27727272727273e-05,0.421052632,0.869565217,0.782608696,0.869565217,0.782608696
983,37,TJ,size.Tachinus.sp3,abunance.Tachinus.sp3,0.303686828,0.132386005,1.000000119,0.000836611,FALSE,0.43422554,trait affects abundance,0.000178227,0.176470588,0.869565217,0.782608696,0.869565217,0.782608696
984,38,TJ,size.Ischnosoma.sp,abunance.Ischnosoma.sp,0.301441583,0.13262547,1.000000119,0.000836611,FALSE,0.431015185,trait affects abundance,2.64772727272727e-05,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
985,39,TJ,size.Harpalus.laevipes,abunance.Harpalus.laevipes,0.307861289,0.074845191,0.944911242,0.002241373,FALSE,0.44019438,trait affects abundance,0.001115568,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
986,40,TJ,size.Hesperus.tiro,abunance.Hesperus.tiro,0.065587068,0.383086302,0.723746836,0.057279348,FALSE,0.093779438,trait affects abundance,5.225e-05,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
987,41,TJ,size.Agrypnus.cordicollis,abunance.Agrypnus.cordicollis,0.203614246,0.174901973,1.000000119,0.000836611,FALSE,0.291137112,trait affects abundance,0.001319091,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
988,42,TJ,size.Leiodinae.,abunance.Leiodinae.,0.195860851,0.184484645,0.857142925,0.00443399,FALSE,0.280050948,trait affects abundance,7.84090909090909e-06,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
989,43,TJ,size.Encyclops.olivacea,abunance.Encyclops.olivacea,0.227545749,0.147178339,0.925820053,0.007680297,FALSE,0.325355488,trait affects abundance,6.26136363636364e-05,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
990,44,TJ,size.Phyllobius.sp,abunance.Phyllobius.sp,0.227752144,0.146951562,0.925820053,0.007680297,FALSE,0.3256506,trait affects abundance,0.000228932,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
991,45,TJ,size.Encaustes.cruenta,abunance.Encaustes.cruenta,0.224278795,0.150796143,0.981980562,0.001188755,FALSE,0.320684245,trait affects abundance,0.010847727,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
992,46,TJ,size.Aesalus.asiaticus,abunance.Aesalus.asiaticus,0.084466755,0.350729047,0.214285731,0.536186695,FALSE,0.120774493,trait affects abundance,0.000254273,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
993,47,TJ,abunance.Pselaphinae.,size.Pselaphinae.,0.699375784,0.048612862,1,0.000263214,TRUE,1,abundance affects trait,8.53409090909091e-05,0.465909091,0.869565217,0.782608696,0.869565217,0.782608696
994,48,TJ,abunance.Pterostichus.microcephalus,size.Pterostichus.microcephalus,0.407558301,0.051484259,1,0.000263214,FALSE,0.582745801,abundance affects trait,0.002532705,0.2,0.869565217,0.782608696,0.869565217,0.782608696
995,49,TJ,abunance.Philonthus.subvarians,size.Philonthus.subvarians,0.514055596,0.024080313,1.000000119,0.000836611,TRUE,0.735020582,abundance affects trait,0.000494364,0.272727273,0.869565217,0.782608696,0.869565217,0.782608696
996,50,TJ,abunance.Domene.curtipennis,size.Domene.curtipennis,0.345282834,0.065136816,1.000000119,0.000836611,FALSE,0.493701443,abundance affects trait,0.000195341,0.157894737,0.869565217,0.782608696,0.869565217,0.782608696
997,51,TJ,abunance.Athetini.,size.Athetini.,0.668896057,0.000689236,1,0.000263214,TRUE,0.95641867,abundance affects trait,8.29886363636364e-05,0.352272727,0.869565217,0.782608696,0.869565217,0.782608696
998,52,TJ,abunance.Silpha.perforata,size.Silpha.perforata,0.324072598,0.063983339,1,0.000263214,FALSE,0.463374063,abundance affects trait,0.133961223,1.049264706,0.869565217,0.782608696,0.869565217,0.782608696
999,53,TJ,abunance.Anotylus.latiusculus,size.Anotylus.latiusculus,0.086689588,0.346978253,0.714285791,0.018741131,FALSE,0.123952802,abundance affects trait,1.40909090909091e-05,0.479166667,0.869565217,0.782608696,0.869565217,0.782608696
1000,54,TJ,abunance.Nipponoharpalus.discrepans,size.Nipponoharpalus.discrepans,0.380153917,0.150342938,1.000000119,0.000836611,FALSE,0.543561738,abundance affects trait,0.001951591,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
1001,55,TJ,abunance.Carabus.blaptoides,size.Carabus.blaptoides,0.177578202,0.208213845,0.981980562,0.001188755,FALSE,0.253909566,abundance affects trait,0.145785705,0.416666667,0.869565217,0.782608696,0.869565217,0.782608696
1002,56,TJ,abunance.Staphylinus.daimio,size.Staphylinus.daimio,0.370033827,0.138181206,1.000000119,0.000836611,FALSE,0.529091563,abundance affects trait,0.048548723,1.121505376,0.869565217,0.782608696,0.869565217,0.782608696
1003,57,TJ,abunance.Nicrophorus.quadripunctatus,size.Nicrophorus.quadripunctatus,0.095805784,0.340966371,0.857142925,0.00443399,FALSE,0.136987563,abundance affects trait,0.011048871,0.216666667,0.869565217,0.782608696,0.869565217,0.782608696
1004,58,TJ,abunance.Synuchus.cycloderus,size.Synuchus.cycloderus,0.056568941,0.3988208,0.714285791,0.018741131,FALSE,0.0808849,abundance affects trait,0.017556996,0.533950617,0.869565217,0.782608696,0.869565217,0.782608696
1005,59,TJ,abunance.Macrodorcas.striatipennis,size.Macrodorcas.striatipennis,0.272653497,0.167363535,1.000000119,0.000836611,FALSE,0.389852642,abundance affects trait,0.002832773,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
1006,60,TJ,abunance.Aleochara.sp,size.Aleochara.sp,0.146247877,0.252402724,0.957427084,0.000662208,FALSE,0.209112012,abundance affects trait,0.002717133,1.132575758,0.869565217,0.782608696,0.869565217,0.782608696
1007,61,TJ,abunance.Histeridae.,size.Histeridae.,0.388964889,0.059596669,1.000000119,0.000836611,FALSE,0.556160076,abundance affects trait,0.002173818,0.526315789,0.869565217,0.782608696,0.869565217,0.782608696
1008,62,TJ,abunance.Poecilus.samurai,size.Poecilus.samurai,0.314723206,0.158405269,1.000000119,0.000836611,FALSE,0.450005867,abundance affects trait,0.004539705,0.117647059,0.869565217,0.782608696,0.869565217,0.782608696
1009,63,TJ,abunance.Carabidae.,size.Carabidae.,0.261179196,0.186926541,1,0.000263214,FALSE,0.373446153,abundance affects trait,0.000667758,0.275,0.869565217,0.782608696,0.869565217,0.782608696
1010,64,TJ,abunance.Pterostichus.adstrictus,size.Pterostichus.adstrictus,0.335216549,0.160277943,1.000000119,0.000836611,FALSE,0.479308202,abundance affects trait,0.006859068,0.272727273,0.869565217,0.782608696,0.869565217,0.782608696
1011,65,TJ,abunance.Carabini.,size.Carabini.,0.012480653,0.477467169,0.801783741,0.014814854,FALSE,0.017845418,abundance affects trait,0.00045225,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
1012,66,TJ,abunance.Calosoma.inquisitor,size.Calosoma.inquisitor,0.290567024,0.087769361,0.944911242,0.002241373,FALSE,0.415466235,abundance affects trait,0.025361424,0.228070175,0.869565217,0.782608696,0.869565217,0.782608696
1013,67,TJ,abunance.Carabus.gehinii,size.Carabus.gehinii,0.444785012,0.048433325,1.000000119,0.000836611,TRUE,0.635974283,abundance affects trait,0.021579386,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
1014,68,TJ,abunance.Dendroxena.sexcarinata,size.Dendroxena.sexcarinata,0.288961033,0.113804447,1,0.000263214,FALSE,0.413169915,abundance affects trait,0.007922879,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
1015,69,TJ,abunance.Elateridae.,size.Elateridae.,0.36804267,0.134312247,1,0.000263214,FALSE,0.526244515,abundance affects trait,0.000689977,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
1016,70,TJ,abunance.Agelosus.carinatus,size.Agelosus.carinatus,0.306636536,0.098026035,1.000000119,0.000836611,FALSE,0.438443171,abundance affects trait,0.004303091,0.157894737,0.869565217,0.782608696,0.869565217,0.782608696
1017,71,TJ,abunance.Cholevinae.,size.Cholevinae.,0.331608094,0.088447587,1.000000119,0.000836611,FALSE,0.474148665,abundance affects trait,0.000108727,0.289473684,0.869565217,0.782608696,0.869565217,0.782608696
1018,72,TJ,abunance.Sandalus.segnis,size.Sandalus.segnis,0.579218804,0.006904076,1.000000119,0.000836611,TRUE,0.828193966,abundance affects trait,0.001873068,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
1019,73,TJ,abunance.Domene.crassicornis,size.Domene.crassicornis,0.59837803,0.00302549,1,0.000263214,TRUE,0.855588718,abundance affects trait,0.000301682,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
1020,74,TJ,abunance.Holotrichia.picea,size.Holotrichia.picea,0.326621608,0.127495399,1,0.000263214,FALSE,0.467018755,abundance affects trait,0.010636909,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
1021,75,TJ,abunance.Rugilus.sp,size.Rugilus.sp,0.179985637,0.205618222,0.714285791,0.018741131,FALSE,0.257351829,abundance affects trait,2.15909090909091e-05,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
1022,76,TJ,abunance.Tachyporinae.,size.Tachyporinae.,0.180035276,0.206712609,0.642857194,0.035447955,FALSE,0.257422805,abundance affects trait,5.96136363636364e-05,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
1023,77,TJ,abunance.Lordithon.sp,size.Lordithon.sp,0.345686872,0.114119202,1.000000119,0.000836611,FALSE,0.494279156,abundance affects trait,0.00019675,0.25,0.869565217,0.782608696,0.869565217,0.782608696
1024,78,TJ,abunance.Anisolinus.elegans,size.Anisolinus.elegans,0.15604092,0.238131851,0.981980562,0.001188755,FALSE,0.223114559,abundance affects trait,0.000626432,0.111111111,0.869565217,0.782608696,0.869565217,0.782608696
1025,79,TJ,abunance.Curculionidae.,size.Curculionidae.,0.255527526,0.127989233,1.000000119,0.000836611,FALSE,0.365365132,abundance affects trait,0.000206182,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
1026,80,TJ,abunance.Homalota.sp,size.Homalota.sp,0.241897125,0.131915739,0.981980562,0.001188755,FALSE,0.345875752,abundance affects trait,1.57727272727273e-05,0.166666667,0.869565217,0.782608696,0.869565217,0.782608696
1027,81,TJ,abunance.Meloe.menoko,size.Meloe.menoko,0.453145579,0.030547832,1.000000119,0.000836611,TRUE,0.64792861,abundance affects trait,0.005556432,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
1028,82,TJ,abunance.Aleocharinae.,size.Aleocharinae.,0.322378863,0.127593637,1,0.000263214,FALSE,0.460952281,abundance affects trait,5.27727272727273e-05,0.421052632,0.869565217,0.782608696,0.869565217,0.782608696
1029,83,TJ,abunance.Tachinus.sp3,size.Tachinus.sp3,0.592193005,0.004503199,1.000000119,0.000836611,TRUE,0.846745081,abundance affects trait,0.000178227,0.176470588,0.869565217,0.782608696,0.869565217,0.782608696
1030,84,TJ,abunance.Ischnosoma.sp,size.Ischnosoma.sp,0.464196288,0.025389414,1.000000119,0.000836611,TRUE,0.663729426,abundance affects trait,2.64772727272727e-05,1.614444444,0.869565217,0.782608696,0.869565217,0.782608696
