,X.1,X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,trait.effect.abundance.total,abundance.effect.trait.total,Warming_rate,temp_mean,species_richness,type,species_richness_ln,biomasss_ln,abundances_ln,temp_mean_ln,Effect2,Taxa
1288,1288,42,4.3.finalss-87838,abunance.Macrotomoderus.clavipes,size.Macrotomoderus.clavipes,0.02768013,0.4526032,0.5238096,0.1331285,FALSE,0.03137557,abundance affects trait,0.147275,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,-0.831871,-0.6283889,1.225968,size.Macrotomoderus.clavipes,Anthicidae
1289,1289,43,4.3.finalss-87838,abunance.Nipponagonum.amphinomum,size.Nipponagonum.amphinomum,0.03505751,0.4651666,-0.3571429,0.2655104,FALSE,0.03973787,abundance affects trait,1.69735,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,0.2297714,-0.6283889,1.225968,size.Nipponagonum.amphinomum,Carabidae
1290,1290,44,4.3.finalss-87838,abunance.Synuchus.congruus,size.Synuchus.congruus,0.218159,0.170127,0.9819806,0.001188755,FALSE,0.2472844,abundance affects trait,1.359825,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,0.133483,-0.544068,1.225968,size.Synuchus.congruus,Carabidae
1291,1291,45,4.3.finalss-87838,abunance.Notiophilus.impressifrons,size.Notiophilus.impressifrons,0.09164147,0.3463204,0.8571429,0.00443399,FALSE,0.1038761,abundance affects trait,2.033867,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,0.3083225,-0.2839967,1.225968,size.Notiophilus.impressifrons,Carabidae
1292,1292,46,4.3.finalss-87838,abunance.Tachinus.nakanei,size.Tachinus.nakanei,0.02754688,0.4528304,0.5238096,0.1331285,FALSE,0.03122453,abundance affects trait,0.14485,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,-0.8390815,-0.9294189,1.225968,size.Tachinus.nakanei,Staphylinidae
1293,1293,47,4.3.finalss-87838,abunance.Nicrophorus.quadripunctatus,size.Nicrophorus.quadripunctatus,0,0.5,1,1,FALSE,0,abundance affects trait,7.70505,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,0.8867755,-0.9294189,1.225968,size.Nicrophorus.quadripunctatus,Silphidae
1294,1294,48,4.3.finalss-87838,abunance.Pselaphinae.,size.Pselaphinae.,0,0.5,1,1,FALSE,0,abundance affects trait,0.0519,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,-1.284833,-0.6766936,1.225968,size.Pselaphinae.,Staphylinidae
1295,1295,49,4.3.finalss-87838,abunance.Aleochara.sp,size.Aleochara.sp,0.478855,0.03328606,1,0.002666712,TRUE,0.5427846,abundance affects trait,1.007525,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,0.003255831,-0.5797836,1.225968,size.Aleochara.sp,Staphylinidae
1296,1296,50,4.3.finalss-87838,abunance.Scolytidae.,size.Scolytidae.,0,0.5,1,1,FALSE,0,abundance affects trait,0.007875,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,-2.103749,-0.9294189,1.225968,size.Scolytidae.,Curculionidae
1297,1297,51,4.3.finalss-87838,abunance.Sericania.sp,size.Sericania.sp,0.01762316,0.4697859,0.3333333,0.3675208,FALSE,0.01997595,abundance affects trait,2.2467,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,0.3515451,-0.9294189,1.225968,size.Sericania.sp,Scarabaeidae
1298,1298,52,4.3.finalss-87838,abunance.Trichotichnus.shibatai,size.Trichotichnus.shibatai,0.01742714,0.4701215,0.3333333,0.3675208,FALSE,0.01975375,abundance affects trait,0.8635,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,-0.06373766,-0.9294189,1.225968,size.Trichotichnus.shibatai,Carabidae
1299,1299,53,4.3.finalss-87838,abunance.Ciidae.,size.Ciidae.,0.04094505,0.4300645,0.6172134,0.0845387,FALSE,0.04641143,abundance affects trait,0.010525,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,-1.977778,-0.9294189,1.225968,size.Ciidae.,Ciidae
1300,1300,54,4.3.finalss-87838,abunance.Bolitobius.setiger,size.Bolitobius.setiger,0,0.5,1,1,FALSE,0,abundance affects trait,0.130475,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,-0.8844727,-0.9294189,1.225968,size.Bolitobius.setiger,Tachyporinae
1301,1301,55,4.3.finalss-87838,abunance.Cryptophagidae.,size.Cryptophagidae.,0,0.5,1,1,FALSE,0,abundance affects trait,0.021625,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,-1.665044,-0.9294189,1.225968,size.Cryptophagidae.,Cryptophagidae
1302,1302,56,4.3.finalss-87838,abunance.Microlera.ptinoides,size.Microlera.ptinoides,0,0.5,1,1,FALSE,0,abundance affects trait,0.027125,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,-1.56663,-0.9294189,1.225968,size.Microlera.ptinoides,Cerambycidae
1303,1303,57,4.3.finalss-87838,abunance.Oxyomus.ishidai,size.Oxyomus.ishidai,0,0.5,1,1,FALSE,0,abundance affects trait,0.054425,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,-1.264202,-0.9294189,1.225968,size.Oxyomus.ishidai,Scarabaeidae
1304,1304,58,4.3.finalss-87838,abunance.Elateridae.,size.Elateridae.,0.2004085,0.1911092,0.9449112,0.002241373,FALSE,0.2271641,abundance affects trait,1.384125,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,0.1411753,-0.9294189,1.225968,size.Elateridae.,Elateridae
1305,1305,59,4.3.finalss-87838,abunance.Eugnamptus.flavipes,size.Eugnamptus.flavipes,0.2083588,0.1815424,0.9449112,0.002241373,FALSE,0.2361758,abundance affects trait,0.180125,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,-0.744426,-0.9294189,1.225968,size.Eugnamptus.flavipes,Attelabidae
1306,1306,60,4.3.finalss-87838,abunance.Plesiophthalmus.nigrocyaneus,size.Plesiophthalmus.nigrocyaneus,0.2051098,0.1940436,0.9047619,0.006863832,FALSE,0.232493,abundance affects trait,11.94085,0.9333333,0.9333333,0.06697519,16.82551,30,Terrestrial,1.477121,1.077035,-0.9294189,1.225968,size.Plesiophthalmus.nigrocyaneus,Tenebrionidae
1307,1307,1,4.3.finalss-87840,size.Coleoptera.,abunance.Coleoptera.,0.1699106,0.2858237,0.6428572,0.03544796,FALSE,0.2527041,trait affects abundance,5.706564,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.7563747,0.1517319,1.247024,abunance.Coleoptera.,Staphylinidae
1308,1308,2,4.3.finalss-87840,size.Carabus.japonicus,abunance.Carabus.japonicus,0.3492445,0.1482219,0.9444444,0.000580668,FALSE,0.5194231,trait affects abundance,186.6963,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,2.271136,0.192502,1.247024,abunance.Carabus.japonicus,Carabidae
1309,1309,3,4.3.finalss-87840,size.Domene.crassicornis,abunance.Domene.crassicornis,0.3632066,0.04243287,0.9819806,0.001188755,TRUE,0.5401887,trait affects abundance,0.5714091,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-0.2430529,-0.6478175,1.247024,abunance.Domene.crassicornis,Staphylinidae
1310,1310,4,4.3.finalss-87840,size.Osorius.taurus,abunance.Osorius.taurus,0.394727,0.0406039,0.9285715,0.001981735,TRUE,0.5870682,trait affects abundance,0.2843864,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-0.5460912,-0.9542425,1.247024,abunance.Osorius.taurus,Staphylinidae
1311,1311,5,4.3.finalss-87840,size.Synuchus.crocatus,abunance.Synuchus.crocatus,0.1486848,0.2618089,1,0.000836611,FALSE,0.2211355,trait affects abundance,3.986432,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.6005843,-0.5642714,1.247024,abunance.Synuchus.crocatus,Carabidae
1312,1312,6,4.3.finalss-87840,size.Leistus.crassus,abunance.Leistus.crassus,0.3845206,0.0454011,1,0.000836611,TRUE,0.5718885,trait affects abundance,0.8174091,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-0.08756054,-0.9542425,1.247024,abunance.Leistus.crassus,Carabidae
1313,1313,7,4.3.finalss-87840,size.Caenocara.sp,abunance.Caenocara.sp,0.30698,0.07546995,0.9819806,0.001188755,FALSE,0.4565642,trait affects abundance,0.02725,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.564633,0.2080231,1.247024,abunance.Caenocara.sp,Ptinidae
1314,1314,8,4.3.finalss-87840,size.Osorius.angustulus,abunance.Osorius.angustulus,0.08786712,0.3449967,0.9819806,0.001188755,FALSE,0.1306827,trait affects abundance,0.07272727,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.138303,-0.9542425,1.247024,abunance.Osorius.angustulus,Staphylinidae
1315,1315,9,4.3.finalss-87840,size.Corylophidae.,abunance.Corylophidae.,0.6723699,0.01325,1,0.000836611,TRUE,1,trait affects abundance,0.01688636,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.772464,-0.4973246,1.247024,abunance.Corylophidae.,Corylophidae
1316,1316,10,4.3.finalss-87840,size.Otibazo.sp,abunance.Otibazo.sp,0.05888059,0.3947723,0.7126967,0.03154075,FALSE,0.08757172,trait affects abundance,0.3662121,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-0.4362673,-0.2710668,1.247024,abunance.Otibazo.sp,Curculionidae
1317,1317,11,4.3.finalss-87840,size.Pselaphinae.,abunance.Pselaphinae.,0.3619791,0.0726512,1,0.000836611,FALSE,0.5383631,trait affects abundance,0.009636364,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-2.016087,-0.5818566,1.247024,abunance.Pselaphinae.,Staphylinidae
1318,1318,12,4.3.finalss-87840,size.Chlaenius.tetragonoderus,abunance.Chlaenius.tetragonoderus,0.1871147,0.19564,1,0.000836611,FALSE,0.2782914,trait affects abundance,6.961943,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.8427305,-0.3840042,1.247024,abunance.Chlaenius.tetragonoderus,Carabidae
1319,1319,13,4.3.finalss-87840,size.Myas.coreanus,abunance.Myas.coreanus,0.2275886,0.1471312,0.9258201,0.007680297,FALSE,0.3384872,trait affects abundance,2.017455,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.3048038,0.2080231,1.247024,abunance.Myas.coreanus,Carabidae
1320,1320,14,4.3.finalss-87840,size.Elateridae.,abunance.Elateridae.,0.1609397,0.2570744,1,0.000836611,FALSE,0.2393618,trait affects abundance,1.1095,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.04512731,-0.9542425,1.247024,abunance.Elateridae.,Elateridae
1321,1321,15,4.3.finalss-87840,size.Agonum.eurydamas,abunance.Agonum.eurydamas,0.4229158,0.03437648,1,0.000836611,TRUE,0.6289927,trait affects abundance,1.315295,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.1190233,-0.9542425,1.247024,abunance.Agonum.eurydamas,Carabidae
1322,1322,16,4.3.finalss-87840,size.Pentagonica.subcordicollis,abunance.Pentagonica.subcordicollis,0.2001413,0.1791584,0.9819806,0.001188755,FALSE,0.2976655,trait affects abundance,0.5108409,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-0.2917143,-0.6766936,1.247024,abunance.Pentagonica.subcordicollis,Carabidae
1323,1323,17,4.3.finalss-87840,size.Biphyllidae.,abunance.Biphyllidae.,0.3076302,0.1277536,1,0.000836611,FALSE,0.4575312,trait affects abundance,0.01188636,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.924951,0.2080231,1.247024,abunance.Biphyllidae.,Biphyllidae
1324,1324,18,4.3.finalss-87840,size.Scaphisomini.,abunance.Scaphisomini.,0.2837103,0.1013602,0.9285715,0.001981735,FALSE,0.4219557,trait affects abundance,0.01170455,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.931645,-0.9542425,1.247024,abunance.Scaphisomini.,Staphylinidae
1325,1325,19,4.3.finalss-87840,size.Bolitobius.setiger,abunance.Bolitobius.setiger,0.3940963,0.03751461,1,0.000836611,TRUE,0.5861302,trait affects abundance,0.1292727,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-0.8884931,-0.9542425,1.247024,abunance.Bolitobius.setiger,Tachyporinae
1326,1326,20,4.3.finalss-87840,size.Staphylininae.,abunance.Staphylininae.,0.4074739,0.02701778,0.9285715,0.001981735,TRUE,0.6060264,trait affects abundance,0.1373636,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-0.8621282,-0.7781513,1.247024,abunance.Staphylininae.,Staphylinidae
1327,1327,21,4.3.finalss-87840,size.Xantholinini.,abunance.Xantholinini.,0.4019535,0.02688458,0.9819806,0.001188755,TRUE,0.597816,trait affects abundance,0.06745455,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.170989,0.2080231,1.247024,abunance.Xantholinini.,Staphylinidae
1328,1328,22,4.3.finalss-87840,size.Eustra.japonica,abunance.Eustra.japonica,0.3983862,0.05259159,1,0.000836611,FALSE,0.5925105,trait affects abundance,0.01534091,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.814149,0.2080231,1.247024,abunance.Eustra.japonica,Carabidae
1329,1329,23,4.3.finalss-87840,size.Perigona.nigriceps,abunance.Perigona.nigriceps,0.4017634,0.05108414,1,0.000836611,FALSE,0.5975333,trait affects abundance,0.01904545,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.720209,0.3841144,1.247024,abunance.Perigona.nigriceps,Carabidae
1330,1330,24,4.3.finalss-87840,size.Aleocharinae.,abunance.Aleocharinae.,0.4820981,0.01480901,1,0.000836611,TRUE,0.7170132,trait affects abundance,0.01986364,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.701941,-0.6532125,1.247024,abunance.Aleocharinae.,Staphylinidae
1331,1331,25,4.3.finalss-87840,size.Sphaeridiinae.,abunance.Sphaeridiinae.,0.5488586,0.009689323,0.9285715,0.001981735,TRUE,0.8163045,trait affects abundance,0.07506818,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.124544,-0.6255411,1.247024,abunance.Sphaeridiinae.,Sphaeridiinae
1332,1332,26,4.3.finalss-87840,size.Onthophagus.atripennis,abunance.Onthophagus.atripennis,0.07514383,0.3666005,0.9296697,0.000795007,FALSE,0.1117597,trait affects abundance,1.135455,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.05516975,-0.9542425,1.247024,abunance.Onthophagus.atripennis,Scarabaeidae
1333,1333,27,4.3.finalss-87840,size.Planetes.puncticeps,abunance.Planetes.puncticeps,0.3910555,0.03073199,1,0.000836611,TRUE,0.5816077,trait affects abundance,6.99825,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.8449895,-0.4202164,1.247024,abunance.Planetes.puncticeps,Carabidae
1334,1334,28,4.3.finalss-87840,size.Histeridae.,abunance.Histeridae.,0.4782348,0.0356749,1,0.000836611,TRUE,0.7112675,trait affects abundance,0.005681818,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-2.245513,-0.9294189,1.247024,abunance.Histeridae.,Histeridae
1335,1335,29,4.3.finalss-87840,size.Agelosus.unicolor,abunance.Agelosus.unicolor,0.5291132,0.003911974,0.9285715,0.001981735,TRUE,0.7869376,trait affects abundance,1.763909,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.2464762,0.2080231,1.247024,abunance.Agelosus.unicolor,Staphylinidae
1336,1336,30,4.3.finalss-87840,size.Echiaster.unicolor,abunance.Echiaster.unicolor,0.2499475,0.1238044,0.9449112,0.002241373,FALSE,0.371741,trait affects abundance,0.03129545,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.504519,-0.9542425,1.247024,abunance.Echiaster.unicolor,Echinasteridae
1337,1337,31,4.3.finalss-87840,size.Rugilus.sp,abunance.Rugilus.sp,0.3983683,0.052697,1,0.000836611,FALSE,0.5924839,trait affects abundance,0.01643182,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.784314,0.2080231,1.247024,abunance.Rugilus.sp,Staphylinidae
1338,1338,32,4.3.finalss-87840,size.Apogonia.major,abunance.Apogonia.major,0.2900873,0.08814804,1,0.000836611,FALSE,0.43144,trait affects abundance,1.649364,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.2173164,0.2080231,1.247024,abunance.Apogonia.major,Scarabaeidae
1339,1339,33,4.3.finalss-87840,size.Nipponoserica.peregrina,abunance.Nipponoserica.peregrina,0.2899923,0.08822311,1,0.000836611,FALSE,0.4312988,trait affects abundance,0.7948636,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-0.09970737,0.2080231,1.247024,abunance.Nipponoserica.peregrina,Scarabaeidae
1340,1340,34,4.3.finalss-87840,size.Cholevinae.,abunance.Cholevinae.,0.2861209,0.09132111,1,0.000836611,FALSE,0.4255409,trait affects abundance,0.01752273,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.756398,0.2080231,1.247024,abunance.Cholevinae.,Leiodidae
1341,1341,35,4.3.finalss-87840,size.Cetonia.pilifera,abunance.Cetonia.pilifera,0.4705635,0.0380637,1,0.000836611,TRUE,0.6998581,trait affects abundance,3.333886,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.5229508,0.2080231,1.247024,abunance.Cetonia.pilifera,Scarabaeidae
1342,1342,36,4.3.finalss-87840,size.Diplocheila.zeelandica,abunance.Diplocheila.zeelandica,0.2391595,0.1347478,0.9449112,0.002241373,FALSE,0.3556963,trait affects abundance,6.292364,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.7988138,0.2080231,1.247024,abunance.Diplocheila.zeelandica,Carabidae
1343,1343,37,4.3.finalss-87840,size.Anosimus.decoratus,abunance.Anosimus.decoratus,0.3076746,0.07497727,0.9449112,0.002241373,FALSE,0.4575972,trait affects abundance,0.03059091,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.514408,0.2080231,1.247024,abunance.Anosimus.decoratus,Carabidae
1344,1344,38,4.3.finalss-87840,size.Carabus.blaptoides,abunance.Carabus.blaptoides,0.1941413,0.2485433,0.9444444,0.000580668,FALSE,0.2887417,trait affects abundance,44.95909,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,1.652818,-0.9542425,1.247024,abunance.Carabus.blaptoides,Carabidae
1345,1345,39,4.3.finalss-87840,size.Philonthus.kobensis,abunance.Philonthus.kobensis,0.2257799,0.1491273,0.9092413,0.002769589,FALSE,0.3357971,trait affects abundance,0.07054545,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.151531,-0.9542425,1.247024,abunance.Philonthus.kobensis,Staphylinidae
1346,1346,40,4.3.finalss-87840,size.Onthophagus.fodiens,abunance.Onthophagus.fodiens,0.1430114,0.2572067,0.9047619,0.006863832,FALSE,0.2126975,trait affects abundance,3.139432,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.4968511,-0.6532125,1.247024,abunance.Onthophagus.fodiens,Scarabaeidae
1347,1347,41,4.3.finalss-87840,size.Silphini.,abunance.Silphini.,0.1665591,0.3494062,0.5000001,0.1077623,FALSE,0.2477194,trait affects abundance,7.265818,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.8612845,0.2080231,1.247024,abunance.Silphini.,Silphidae
1348,1348,42,4.3.finalss-87840,size.Archaeoglenes.orientalis,abunance.Archaeoglenes.orientalis,0.4072658,0.09096306,1,0.000836611,FALSE,0.6057169,trait affects abundance,0.007613636,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-2.118408,0.2080231,1.247024,abunance.Archaeoglenes.orientalis,Tenebrionidae 
1349,1349,43,4.3.finalss-87840,size.Trachyphloeosoma.sp,abunance.Trachyphloeosoma.sp,0.3890396,0.05978674,1,0.000836611,FALSE,0.5786094,trait affects abundance,0.04229545,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.373706,-0.9542425,1.247024,abunance.Trachyphloeosoma.sp,Curculionidae
1350,1350,44,4.3.finalss-87840,size.Curculionidae.,abunance.Curculionidae.,0.220765,0.1547465,0.9449112,0.002241373,FALSE,0.3283385,trait affects abundance,0.008068182,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-2.093224,0.2080231,1.247024,abunance.Curculionidae.,Curculionidae
1351,1351,45,4.3.finalss-87840,size.Parabroscus.crassipalpis,abunance.Parabroscus.crassipalpis,0.2100571,0.1671611,0.9449112,0.002241373,FALSE,0.312413,trait affects abundance,0.6416591,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-0.1926956,0.2080231,1.247024,abunance.Parabroscus.crassipalpis,Carabidae
1352,1352,46,4.3.finalss-87840,size.Anotylus.laticornis,abunance.Anotylus.laticornis,0.2898236,0.08835662,0.9819806,0.001188755,FALSE,0.4310479,trait affects abundance,0.004795455,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-2.31917,-0.9294189,1.247024,abunance.Anotylus.laticornis,Staphylinidae
1353,1353,47,4.3.finalss-87840,size.Carabidae.,abunance.Carabidae.,0.2965191,0.08316234,0.9819806,0.001188755,FALSE,0.4410059,trait affects abundance,7.892227,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.8971996,0.2080231,1.247024,abunance.Carabidae.,Carabidae
1354,1354,48,4.3.finalss-87840,size.Cryptophagus.sp,abunance.Cryptophagus.sp,0.3676795,0.05312522,1,0.000263214,FALSE,0.546841,trait affects abundance,0.0365,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-1.437707,-0.6255411,1.247024,abunance.Cryptophagus.sp,Cryptophagidae
1355,1355,49,4.3.finalss-87840,size.Rientis.parviceps,abunance.Rientis.parviceps,0.2098207,0.1674415,0.9449112,0.002241373,FALSE,0.3120614,trait affects abundance,0.2050909,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-0.6880536,0.2080231,1.247024,abunance.Rientis.parviceps,Cryptophagidae
1356,1356,50,4.3.finalss-87840,size.Acrothinium.gaschkevitchii,abunance.Acrothinium.gaschkevitchii,0.06826821,0.3784406,0.7237468,0.05727935,FALSE,0.1015337,trait affects abundance,0.45225,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,-0.3446214,0.2080231,1.247024,abunance.Acrothinium.gaschkevitchii,Chrysomelidae
1357,1357,51,4.3.finalss-87840,size.Nicrophorus.quadripunctatus,abunance.Nicrophorus.quadripunctatus,0.06783582,0.3791887,0.7237468,0.05727935,FALSE,0.1008906,trait affects abundance,1.222136,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.08711967,0.2080231,1.247024,abunance.Nicrophorus.quadripunctatus,Silphidae
1358,1358,52,4.3.finalss-87840,abunance.Coleoptera.,size.Coleoptera.,0,0.5,1,1,FALSE,0,abundance affects trait,5.706564,0.7254902,0.9019608,0.05239246,17.66135,51,Terrestrial,1.70757,0.7563747,0.1517319,1.247024,size.Coleoptera.,Staphylinidae
